feature_idx,label,max_activation,mean_activation,activation_freq,is_task_feature,top_prompt
238,,1.8762731552124023,1.2159596681594849,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
239,,30.624008178710938,17.349002838134766,0.72,False,France is a country in Western Europe
240,,3.103586435317993,1.403631567955017,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
241,,3.8584353923797607,2.171600580215454,0.76,False,Germany is known for its engineering
242,,4.474638938903809,1.1131494045257568,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
243,,4.11688232421875,3.068024158477783,0.64,False,The Amazon River is the largest river
244,,4.269006252288818,2.287585496902466,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
245,,2.05749249458313,0.5792295932769775,0.44,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
246,,6.501278877258301,4.066329479217529,0.76,False,France is a country in Western Europe
247,,3.060781240463257,1.725368857383728,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
248,,2.5132627487182617,2.100862979888916,0.6,False,Berlin has a vibrant arts scene
249,,3.339305877685547,1.6895164251327515,0.2,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
250,,3.703300714492798,1.6853892803192139,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
251,,2.2060980796813965,1.3389405012130737,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
252,,3.996016502380371,1.71424400806427,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
253,,2.902339458465576,1.5570160150527954,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
254,,1.73908531665802,0.6486291885375977,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
255,,3.1138038635253906,1.996612787246704,0.2,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
256,,22.480382919311523,14.295406341552734,0.64,False,France is a country in Western Europe
257,,2.917646646499634,1.1049318313598633,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
258,,1.5032379627227783,0.6122815608978271,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
259,,4.361607074737549,2.587069272994995,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
260,,25.557140350341797,13.464215278625488,0.76,False,France is a country in Western Europe
261,,2.6076149940490723,0.8962593078613281,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
262,,11.094966888427734,6.875704765319824,0.68,False,France is a country in Western Europe
263,,3.7785613536834717,1.9225975275039673,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
264,,1.4950751066207886,0.592424750328064,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
265,,4.293277263641357,2.2374212741851807,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
266,,3.341918706893921,1.4469290971755981,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
267,,18.772571563720703,10.048552513122559,0.76,False,Paris is a beautiful city in France
268,,3.177938938140869,1.9192399978637695,0.16,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
269,,1.7144830226898193,0.8908870816230774,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
270,,3.827322244644165,1.9873640537261963,0.4,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
271,,5.225526332855225,2.9649405479431152,0.2,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
272,,3.5079293251037598,1.310940146446228,0.8,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
273,,2.169647693634033,1.23576819896698,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
274,,3.5501232147216797,2.063462972640991,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
275,,5.0199971199035645,3.726315975189209,0.68,False,France is a country in Western Europe
276,,27.90673065185547,15.376087188720703,0.72,False,The quick brown fox jumps over the lazy dog
277,,1.3093347549438477,0.9331949353218079,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
278,,1.3573253154754639,0.6263057589530945,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
279,,2.3743717670440674,1.5849186182022095,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
280,,6.330631256103516,4.345834255218506,0.72,False,The quick brown fox jumps over the lazy dog
281,,3.3011903762817383,1.3656672239303589,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
282,,2.968898057937622,0.9906699657440186,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
283,,9.662741661071777,6.02194356918335,0.68,False,France is a country in Western Europe
284,,2.4417474269866943,0.9606986045837402,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
285,,4.09946346282959,1.4174091815948486,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
286,,19.119340896606445,11.290709495544434,0.68,False,Paris is a beautiful city in France
287,,1.9745490550994873,0.7028553485870361,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
288,,4.70990514755249,1.8703895807266235,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
289,,2.918175220489502,0.7393810749053955,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
290,,2.3812155723571777,1.3818656206130981,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
291,,7.701502323150635,3.735074520111084,0.16,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
292,,3.5197794437408447,1.3405746221542358,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
293,,4.866389751434326,2.4264919757843018,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
294,,9.848275184631348,3.6658551692962646,0.24,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
295,,5.002236366271973,3.3861050605773926,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
296,,3.32963490486145,0.7353869676589966,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
297,,1.896131157875061,0.7368239164352417,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
298,,4.642482280731201,2.0053961277008057,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
299,,19.929800033569336,11.228482246398926,0.72,False,The quick brown fox jumps over the lazy dog
300,,4.453997611999512,2.492480754852295,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
301,,2.1841237545013428,0.9127500653266907,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
302,,6.206124305725098,2.549346446990967,0.2,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
303,,3.242230176925659,1.1157540082931519,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
304,,5.0912580490112305,3.6577367782592773,0.44,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
305,,18.454341888427734,9.924102783203125,0.76,False,France is a country in Western Europe
306,,1.7770909070968628,0.7389534115791321,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
307,,14.18459701538086,8.379953384399414,0.72,False,The quick brown fox jumps over the lazy dog
308,,4.106496810913086,2.185755968093872,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
309,,15.335406303405762,8.608527183532715,0.72,False,France is a country in Western Europe
310,,7.410587787628174,4.190215110778809,0.8,False,France is a country in Western Europe
311,,0.9677283763885498,0.6061264872550964,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
312,,2.371129274368286,1.5419631004333496,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
313,,3.2525336742401123,0.949224591255188,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
314,,3.6462249755859375,1.852071762084961,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
315,,6.7976274490356445,5.087600231170654,0.16,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
316,,8.757270812988281,2.454998731613159,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
317,,3.245586395263672,1.8031940460205078,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
318,,2.6200404167175293,1.2765281200408936,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
319,,17.298686981201172,12.05827808380127,0.6,False,France is a country in Western Europe
320,,2.662005662918091,1.36868155002594,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
321,,5.973306179046631,2.6121091842651367,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
322,,29.55927276611328,17.24222183227539,0.68,False,The quick brown fox jumps over the lazy dog
323,,3.2493975162506104,1.560631275177002,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
324,,1.9611833095550537,0.9509559273719788,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
325,,2.4934115409851074,1.0582586526870728,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
326,,20.316225051879883,10.685498237609863,0.76,False,France is a country in Western Europe
327,,2.549753427505493,1.6348800659179688,0.2,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
328,,7.038750648498535,4.279926300048828,0.68,False,France is a country in Western Europe
329,,5.564114093780518,4.2043914794921875,0.64,False,The quick brown fox jumps over the lazy dog
330,,0.4230448007583618,0.2827416658401489,0.6,False,Germany is known for its engineering
331,,2.219796895980835,0.7713797092437744,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
332,,1.4056305885314941,0.6516915559768677,0.16,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
333,,2.4841184616088867,0.8230828642845154,0.44,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
334,,4.502568244934082,1.5593147277832031,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
335,,3.5460011959075928,1.2062125205993652,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
336,,5.134364604949951,1.7908753156661987,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
337,,4.42399787902832,1.1928540468215942,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
338,,5.674926280975342,1.9245784282684326,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
339,,3.8003311157226562,2.1052565574645996,0.2,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
340,,12.194968223571777,6.695693492889404,0.76,False,The quick brown fox jumps over the lazy dog
341,,1.9758577346801758,0.5475828647613525,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
342,,7.1370463371276855,5.32005500793457,0.6,False,France is a country in Western Europe
343,,4.2853899002075195,0.5874994397163391,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
344,,14.846634864807129,8.308114051818848,0.72,False,France is a country in Western Europe
345,,1.8664106130599976,0.7399816513061523,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
346,,6.6752142906188965,5.12185001373291,0.6,False,The Amazon River is the largest river
347,,29.876453399658203,17.6922664642334,0.68,False,France is a country in Western Europe
348,,5.186896324157715,2.228550672531128,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
349,,8.343057632446289,4.959285736083984,0.68,False,The quick brown fox jumps over the lazy dog
350,,3.9944252967834473,1.3969887495040894,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
351,,3.0895864963531494,1.18804931640625,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
352,,17.686513900756836,10.500838279724121,0.68,False,France is a country in Western Europe
353,,23.472923278808594,14.013429641723633,0.68,False,France is a country in Western Europe
354,,1.264968752861023,0.698777437210083,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
355,,5.672117710113525,4.046897888183594,0.64,False,The quick brown fox jumps over the lazy dog
356,,2.19822096824646,0.9396771788597107,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
357,,3.3446106910705566,0.9160545468330383,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
358,,1.897924542427063,1.1731808185577393,0.68,False,The quick brown fox jumps over the lazy dog
359,,1.4362460374832153,0.8602475523948669,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
360,,2.1932120323181152,1.0564754009246826,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
361,,3.806704521179199,1.5389920473098755,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
362,,4.909011363983154,3.9287848472595215,0.6,False,France is a country in Western Europe
363,,6.8833489418029785,4.620784759521484,0.64,False,Germany is known for its engineering
364,,2.196681022644043,1.5572246313095093,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
365,,2.236600637435913,1.2316060066223145,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
366,,2.991424322128296,1.2376381158828735,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
367,,2.0961225032806396,0.9170348644256592,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
368,,3.1610827445983887,2.510591983795166,0.6,False,Water boils at one hundred degrees Celsius
369,,1.4207828044891357,0.5187361240386963,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
370,,2.093940258026123,0.8033934831619263,0.56,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
371,,25.982513427734375,15.435094833374023,0.68,False,France is a country in Western Europe
372,,3.3982064723968506,2.236748456954956,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
373,,2.131279230117798,0.6975272297859192,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
374,,5.378715991973877,1.8382776975631714,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
375,,5.068472862243652,1.763901948928833,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
376,,16.98447036743164,11.472530364990234,0.6,False,France is a country in Western Europe
377,,19.86387062072754,10.333796501159668,0.76,False,France is a country in Western Europe
378,,15.571030616760254,8.820385932922363,0.72,False,The quick brown fox jumps over the lazy dog
379,,3.3672664165496826,1.4923574924468994,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
380,,4.763779163360596,2.3056154251098633,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
381,,4.3886189460754395,1.5124964714050293,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
382,,2.230506420135498,0.6651200652122498,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
383,,3.0520787239074707,2.0582547187805176,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
384,,3.1998660564422607,1.258923053741455,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
385,,8.478525161743164,3.4754347801208496,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
386,,30.105960845947266,17.576650619506836,0.68,False,The quick brown fox jumps over the lazy dog
387,,2.979448080062866,1.2104922533035278,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
388,,2.2187397480010986,0.9382206797599792,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
389,,3.188554286956787,1.0649919509887695,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
390,,2.536463975906372,1.5893704891204834,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
391,,5.169943332672119,3.4981298446655273,0.64,False,Photosynthesis converts sunlight into energy
392,,24.28657341003418,14.641197204589844,0.68,False,The quick brown fox jumps over the lazy dog
393,,2.5279688835144043,1.1760674715042114,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
394,,2.8500747680664062,1.04720938205719,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
395,,3.172903537750244,1.656376838684082,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
396,,3.27876353263855,0.5884299278259277,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
397,,2.6570231914520264,1.5148797035217285,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
398,,2.2188727855682373,1.1611697673797607,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
399,,14.874140739440918,9.168249130249023,0.68,False,France is a country in Western Europe
400,,27.170377731323242,18.355785369873047,0.6,False,France is a country in Western Europe
401,,2.1834516525268555,1.100272297859192,0.16,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
402,,1.8803393840789795,1.1414422988891602,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
403,,1.5430423021316528,0.4155309200286865,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
404,,1.2027040719985962,0.4302980601787567,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
405,,2.3525617122650146,0.8172909021377563,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
406,,3.1454169750213623,1.3673756122589111,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
407,,2.5626814365386963,1.687341570854187,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
408,,4.786513328552246,1.7192188501358032,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
409,,1.5674792528152466,0.6692864298820496,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
410,,0.7964704632759094,0.38614514470100403,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
411,,2.2691588401794434,0.7281701564788818,0.52,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
412,,4.6454973220825195,1.2686985731124878,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
413,,1.7913918495178223,1.0702621936798096,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
414,,1.9401267766952515,1.0724356174468994,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
415,,23.9858455657959,13.335094451904297,0.72,False,France is a country in Western Europe
416,,7.230974197387695,1.4163790941238403,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
417,,3.6253607273101807,1.266298770904541,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
418,,18.294673919677734,9.885738372802734,0.76,False,France is a country in Western Europe
419,,1.5545289516448975,0.7963231205940247,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
420,,2.1089417934417725,1.4260939359664917,0.68,False,The quick brown fox jumps over the lazy dog
421,,4.520028591156006,1.5625030994415283,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
422,,20.403406143188477,11.49431037902832,0.72,False,France is a country in Western Europe
423,,2.5062155723571777,0.9945337176322937,0.84,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
424,,4.357630729675293,1.4011937379837036,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
425,,3.4782707691192627,1.6097030639648438,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
426,,2.45794415473938,1.3402494192123413,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
427,,1.8416187763214111,0.9800606966018677,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
428,,2.7384190559387207,1.1740854978561401,0.44,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
429,,8.534286499023438,6.219531536102295,0.64,False,The quick brown fox jumps over the lazy dog
430,,2.990107297897339,0.9585098624229431,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
431,,3.72204852104187,1.5950431823730469,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
432,,8.391711235046387,3.9692904949188232,0.76,False,The quick brown fox jumps over the lazy dog
433,,2.5760226249694824,0.9626765251159668,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
434,,2.183760404586792,1.289875864982605,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
435,,2.119750499725342,0.9493558406829834,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Australia:
436,,3.170806646347046,1.3370263576507568,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
437,,19.45941734313965,12.628995895385742,0.64,False,France is a country in Western Europe
438,,3.7814977169036865,1.1127362251281738,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
439,,7.391139984130859,4.5408735275268555,0.68,False,Paris is a beautiful city in France
440,,2.0739519596099854,0.835058867931366,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
441,,5.237585067749023,2.1675832271575928,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
442,,2.427262306213379,1.2789150476455688,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
443,,4.467883110046387,1.902902603149414,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
444,,2.058432102203369,0.9391050934791565,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
445,,2.9234158992767334,1.4715709686279297,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
446,,4.027857303619385,1.7381130456924438,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
447,,17.69546890258789,9.181386947631836,0.8,False,The quick brown fox jumps over the lazy dog
448,,2.330571413040161,1.3457982540130615,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
449,,5.084453582763672,2.8894340991973877,0.76,False,Water boils at one hundred degrees Celsius
450,,5.055365085601807,3.06233811378479,0.76,False,France is a country in Western Europe
451,,2.6794819831848145,1.5337426662445068,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
452,,1.403406023979187,0.5901200771331787,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
453,,3.843822956085205,1.3869390487670898,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
454,,2.6808691024780273,0.9625576734542847,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
455,,4.2311930656433105,1.9574034214019775,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
456,,15.986785888671875,9.44369888305664,0.72,False,France is a country in Western Europe
457,,3.5689280033111572,0.6616322994232178,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
458,,2.03535532951355,1.216045618057251,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
459,,2.2611536979675293,1.1780318021774292,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
460,,3.1581153869628906,0.9694536328315735,0.32,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
461,,2.2624685764312744,1.093874454498291,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
462,,3.81252121925354,2.056259870529175,0.24,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
463,,1.9697412252426147,0.8106805682182312,0.2,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
464,,3.724716901779175,1.1267898082733154,0.36,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
465,,5.377621650695801,2.9484786987304688,0.76,False,Shakespeare wrote thirty seven plays
466,,27.274250030517578,18.457904815673828,0.6,False,France is a country in Western Europe
467,,21.481199264526367,12.873625755310059,0.68,False,The quick brown fox jumps over the lazy dog
468,,2.472705364227295,0.9875475764274597,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
469,,3.3719418048858643,1.6286238431930542,0.28,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
470,,2.0267319679260254,1.0596015453338623,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
471,,5.2355427742004395,1.8866446018218994,0.4,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. France:
472,,3.772294759750366,1.3307937383651733,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
473,,4.206399440765381,2.6245524883270264,0.36,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
