feature_idx,label,max_activation,mean_activation,activation_freq,is_task_feature,top_prompt
407,[dead],0.0,0.0,0.0,False,
408,,0.06533002853393555,0.02704964205622673,0.32,False,The capital of Australia is
409,,0.15034741163253784,0.09542490541934967,0.08,False,Berlin has great nightlife
410,country-capital association,0.29181382060050964,0.10577872395515442,0.68,True,The capital of Australia is
411,,0.014392867684364319,0.014392867684364319,0.04,False,Water boils at one hundred degrees Celsius
412,,0.14752928912639618,0.07100875675678253,0.16,False,Shakespeare wrote thirty seven plays
413,[dead],0.0,0.0,0.0,False,
414,[dead],0.0,0.0,0.0,False,
415,,0.10631117224693298,0.10631117224693298,0.04,False,Shakespeare wrote thirty seven plays
416,[dead],0.0,0.0,0.0,False,
417,[dead],0.0,0.0,0.0,False,
418,,0.17395032942295074,0.05165081098675728,0.68,False,Japan has a rich cultural history
419,,0.006974637508392334,0.006974637508392334,0.04,False,The Amazon River is the largest river
420,,0.16589073836803436,0.049527887254953384,0.6,False,The capital of Canada is
421,general english syntax,2.7754507064819336,2.2131717205047607,0.96,False,The capital of Italy is
422,,0.11745243519544601,0.06511951237916946,0.12,False,Berlin has great nightlife
423,[dead],0.0,0.0,0.0,False,
424,[dead],0.0,0.0,0.0,False,
425,,0.23016607761383057,0.10245639085769653,0.24,False,Water boils at one hundred degrees Celsius
426,[dead],0.0,0.0,0.0,False,
427,,2.6385385990142822,0.8554835319519043,0.4,False,Shakespeare wrote thirty seven plays
428,,0.8035702109336853,0.21763689815998077,0.16,False,The quick brown fox jumps over the lazy dog
429,,0.21519872546195984,0.04728381335735321,0.48,False,Photosynthesis converts sunlight into energy
430,,0.019853591918945312,0.01620614156126976,0.16,False,Japan has a rich cultural history
431,[dead],0.0,0.0,0.0,False,
432,[dead],0.0,0.0,0.0,False,
433,,0.022251054644584656,0.01663958467543125,0.12,False,Berlin has great nightlife
434,country reference,2.4895238876342773,2.4895238876342773,0.04,True,The quick brown fox jumps over the lazy dog
435,,0.355413019657135,0.10328859835863113,0.96,False,Photosynthesis converts sunlight into energy
436,[dead],0.0,0.0,0.0,False,
437,,0.2818927764892578,0.06605253368616104,0.64,False,The quick brown fox jumps over the lazy dog
438,[dead],0.0,0.0,0.0,False,
439,,0.4084632396697998,0.19414782524108887,0.96,False,Photosynthesis converts sunlight into energy
440,,0.2670637369155884,0.07602959126234055,0.88,False,Photosynthesis converts sunlight into energy
441,,0.05742432177066803,0.04576195776462555,0.08,False,Japan has a rich cultural history
442,,0.0996650904417038,0.03099844418466091,0.48,False,Berlin has great nightlife
443,,0.1815287470817566,0.0791267678141594,0.84,False,France is a country in Western Europe
444,[dead],0.0,0.0,0.0,False,
445,,0.4902602434158325,0.09183904528617859,0.72,False,Shakespeare wrote thirty seven plays
446,,0.09233459830284119,0.09233459830284119,0.04,False,Berlin has great nightlife
447,[dead],0.0,0.0,0.0,False,
448,,0.4159792363643646,0.11175563931465149,0.24,False,Berlin has great nightlife
449,,0.009119868278503418,0.009119868278503418,0.04,False,The Amazon River is the largest river
450,,0.1510402113199234,0.048492684960365295,0.76,False,Germany is known for its engineering
451,[dead],0.0,0.0,0.0,False,
452,[dead],0.0,0.0,0.0,False,
453,,0.011642515659332275,0.00874362513422966,0.16,False,The capital of China is
454,,0.05132567137479782,0.019720710813999176,0.24,False,The capital of Canada is
455,[dead],0.0,0.0,0.0,False,
456,,0.18894338607788086,0.05659577623009682,0.52,False,Berlin has great nightlife
457,,0.10337173938751221,0.031203027814626694,0.72,False,Photosynthesis converts sunlight into energy
458,,0.11227154731750488,0.07683775573968887,0.16,False,Berlin has great nightlife
459,[dead],0.0,0.0,0.0,False,
460,[dead],0.0,0.0,0.0,False,
461,,0.041979193687438965,0.02786756306886673,0.08,False,France is a country in Western Europe
462,,0.007456034421920776,0.007456034421920776,0.04,False,Berlin has great nightlife
463,,0.08976343274116516,0.035256464034318924,0.4,False,Germany is known for its engineering
464,[dead],0.0,0.0,0.0,False,
465,,0.1922842413187027,0.09891928732395172,0.28,False,France is a country in Western Europe
466,[dead],0.0,0.0,0.0,False,
467,,0.8867006897926331,0.33860746026039124,0.12,False,The quick brown fox jumps over the lazy dog
468,geographic location,0.0,0.0,0.0,True,
469,[dead],0.0,0.0,0.0,False,
470,[dead],0.0,0.0,0.0,False,
471,,0.07682612538337708,0.04225720837712288,0.12,False,Photosynthesis converts sunlight into energy
472,[dead],0.0,0.0,0.0,False,
473,,0.30240917205810547,0.10635457932949066,0.64,False,Berlin has great nightlife
474,,0.026230111718177795,0.026230111718177795,0.04,False,Germany is known for its engineering
475,,1.5320558547973633,0.3368729054927826,0.96,False,The quick brown fox jumps over the lazy dog
476,,0.00625985860824585,0.00625985860824585,0.04,False,The capital of China is
477,[dead],0.0,0.0,0.0,False,
478,[dead],0.0,0.0,0.0,False,
479,,0.0809749960899353,0.04122812673449516,0.24,False,Paris is a beautiful city
480,,0.1491512954235077,0.05431016907095909,0.28,False,Shakespeare wrote thirty seven plays
481,[dead],0.0,0.0,0.0,False,
482,,0.19324281811714172,0.058777689933776855,0.36,False,Photosynthesis converts sunlight into energy
483,,0.13599717617034912,0.13599717617034912,0.04,False,Berlin has great nightlife
484,,0.0038042664527893066,0.0038042664527893066,0.04,False,France is a country in Western Europe
485,,0.07928001880645752,0.03223537281155586,0.32,False,The Amazon River is the largest river
486,[dead],0.0,0.0,0.0,False,
487,[dead],0.0,0.0,0.0,False,
488,[dead],0.0,0.0,0.0,False,
489,,0.36050471663475037,0.09765399992465973,0.92,False,Photosynthesis converts sunlight into energy
490,factual recall query,0.29064807295799255,0.05258617550134659,0.32,False,The quick brown fox jumps over the lazy dog
491,,0.8821709752082825,0.4620922803878784,0.08,False,The quick brown fox jumps over the lazy dog
492,,0.06628410518169403,0.0384206660091877,0.16,False,The capital of Australia is
493,capital query cluster,1.3264836072921753,1.1730390787124634,0.96,False,Paris is a beautiful city
494,named entity,0.23547211289405823,0.09337621927261353,0.68,False,Shakespeare wrote thirty seven plays
495,,0.06877032667398453,0.04185885936021805,0.08,False,Shakespeare wrote thirty seven plays
496,[dead],0.0,0.0,0.0,False,
497,,0.0266762375831604,0.0266762375831604,0.04,False,Shakespeare wrote thirty seven plays
498,,0.08363908529281616,0.07008585333824158,0.08,False,Photosynthesis converts sunlight into energy
499,[dead],0.0,0.0,0.0,False,
500,[dead],0.0,0.0,0.0,False,
501,,0.006136864423751831,0.006136864423751831,0.04,False,Photosynthesis converts sunlight into energy
502,,0.013240069150924683,0.013240069150924683,0.04,False,The capital of Nigeria is
503,,0.0920918732881546,0.04595020040869713,0.28,False,Shakespeare wrote thirty seven plays
504,[dead],0.0,0.0,0.0,False,
505,,0.16761498153209686,0.06918150186538696,0.16,False,Shakespeare wrote thirty seven plays
506,,0.023492172360420227,0.023492172360420227,0.04,False,The Amazon River is the largest river
507,,0.07022872567176819,0.03115052916109562,0.12,False,Paris is a beautiful city
508,[dead],0.0,0.0,0.0,False,
509,,0.06391426920890808,0.03136025741696358,0.16,False,The quick brown fox jumps over the lazy dog
510,,0.16717436909675598,0.04355518892407417,0.6,False,Berlin has great nightlife
511,[dead],0.0,0.0,0.0,False,
