feature_idx,label,max_activation,mean_activation,activation_freq,is_task_feature,top_prompt
297,[dead],0.0,0.0,0.0,False,
298,,0.17717963457107544,0.1391100138425827,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
299,,1.5828542709350586,1.3047689199447632,0.96,False,Photosynthesis converts sunlight into energy
300,,1.5172616243362427,1.2098932266235352,0.92,False,Japan has a rich cultural history
301,,1.3534972667694092,0.9570250511169434,0.64,False,Photosynthesis converts sunlight into energy
302,,1.7837852239608765,1.2004680633544922,0.96,False,France is a country in Western Europe
303,,1.2609466314315796,0.9165550470352173,0.88,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
304,,0.06801800429821014,0.04840143769979477,0.52,False,Paris is a beautiful city in France
305,[dead],0.0,0.0,0.0,False,
306,[dead],0.0,0.0,0.0,False,
307,,0.04672858119010925,0.023971635848283768,0.4,False,The quick brown fox jumps over the lazy dog
308,[dead],0.0,0.0,0.0,False,
309,[dead],0.0,0.0,0.0,False,
310,,0.5719192028045654,0.468060165643692,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
311,,0.4716482162475586,0.35515353083610535,0.68,False,The Amazon River is the largest river
312,,0.12317129969596863,0.10758823156356812,0.4,False,Paris is a beautiful city in France
313,,1.5694233179092407,0.6567124128341675,0.56,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
314,,0.44099104404449463,0.3430958390235901,0.64,False,France is a country in Western Europe
315,,1.1394444704055786,0.8627098202705383,0.96,False,Shakespeare wrote thirty seven plays
316,,1.004676103591919,0.6726798415184021,0.88,False,Photosynthesis converts sunlight into energy
317,,0.926831841468811,0.6772163510322571,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
318,,1.3364006280899048,0.9335591197013855,0.96,False,France is a country in Western Europe
319,,0.6515517234802246,0.2660033106803894,0.56,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
320,,0.26281049847602844,0.23374731838703156,0.52,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
321,,2.0879294872283936,0.3564707636833191,0.56,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
322,,0.47119492292404175,0.3237547278404236,0.68,False,France is a country in Western Europe
323,,3.909389019012451,3.287902593612671,0.48,False,The Amazon River is the largest river
324,,0.44235455989837646,0.44235455989837646,0.04,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
325,[dead],0.0,0.0,0.0,False,
326,[dead],0.0,0.0,0.0,False,
327,,2.8284647464752197,2.394338369369507,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
328,,1.3436675071716309,1.1061931848526,0.96,False,The quick brown fox jumps over the lazy dog
329,[dead],0.0,0.0,0.0,False,
330,,0.8619512915611267,0.5905119776725769,0.72,False,Shakespeare wrote thirty seven plays
331,[dead],0.0,0.0,0.0,False,
332,,0.9418814182281494,0.7226106524467468,0.68,False,Water boils at one hundred degrees Celsius
333,[dead],0.0,0.0,0.0,False,
334,,1.5738601684570312,1.2271255254745483,0.96,False,France is a country in Western Europe
335,[dead],0.0,0.0,0.0,False,
336,,0.19145244359970093,0.1688922941684723,0.4,False,Photosynthesis converts sunlight into energy
337,,1.450032353401184,1.1759427785873413,0.84,False,France is a country in Western Europe
338,,0.39903724193573,0.32829514145851135,0.56,False,The quick brown fox jumps over the lazy dog
339,,2.060920000076294,2.060920000076294,0.04,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
340,,0.9699360728263855,0.804938793182373,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
341,,0.32975703477859497,0.2534438371658325,0.52,False,Shakespeare wrote thirty seven plays
342,,1.356381893157959,0.9098817706108093,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
343,[dead],0.0,0.0,0.0,False,
344,,1.5887916088104248,1.2236095666885376,0.92,False,Germany is known for its engineering
345,,1.4229071140289307,1.0501072406768799,0.92,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
346,,0.9627469778060913,0.5595053434371948,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
347,,0.7230412364006042,0.5916529297828674,0.76,False,France is a country in Western Europe
348,[dead],0.0,0.0,0.0,False,
349,,1.5159566402435303,1.114916205406189,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
350,,0.9542614817619324,0.7330790162086487,0.92,False,The quick brown fox jumps over the lazy dog
351,,0.14687006175518036,0.1273646205663681,0.44,False,Japan has a rich cultural history
352,,1.3515843152999878,1.006367802619934,0.88,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
353,,0.08213862776756287,0.04983649402856827,0.52,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
354,,0.406411349773407,0.33615005016326904,0.52,False,Paris is a beautiful city in France
355,,1.9832950830459595,1.3884449005126953,0.92,False,Japan has a rich cultural history
356,,1.283255696296692,1.008315086364746,0.84,False,France is a country in Western Europe
357,,1.336181879043579,1.0584743022918701,0.92,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
358,,7.148213863372803,5.01893949508667,0.56,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
359,,0.18296372890472412,0.15355785191059113,0.48,False,Paris is a beautiful city in France
360,,0.6405115127563477,0.6405115127563477,0.04,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
361,,0.9494994282722473,0.6625758409500122,0.8,False,Germany is known for its engineering
362,,0.16951769590377808,0.11522184312343597,0.08,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
363,,2.802579641342163,1.7806528806686401,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
364,,0.25748082995414734,0.20520052313804626,0.56,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
365,,0.17718249559402466,0.14512328803539276,0.48,False,Water boils at one hundred degrees Celsius
366,,0.8128305077552795,0.6033748388290405,0.8,False,The quick brown fox jumps over the lazy dog
367,,0.35327520966529846,0.1307096928358078,0.44,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
368,,0.8680921196937561,0.718824028968811,0.56,False,France is a country in Western Europe
369,,0.9690438508987427,0.6551566123962402,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
370,,0.14426572620868683,0.07350749522447586,0.4,False,Shakespeare wrote thirty seven plays
371,[dead],0.0,0.0,0.0,False,
372,,0.2918645441532135,0.10830572247505188,0.44,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
373,,0.736176609992981,0.6553409695625305,0.6,False,France is a country in Western Europe
374,,0.9465355277061462,0.4850080609321594,0.84,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Russia:
375,,1.9165068864822388,1.4646679162979126,0.96,False,Shakespeare wrote thirty seven plays
376,,1.2617870569229126,0.9071962833404541,0.92,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
377,,0.23964567482471466,0.1674492061138153,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
378,,0.5882824063301086,0.48178401589393616,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
379,,1.5075489282608032,1.1777914762496948,0.8,False,Photosynthesis converts sunlight into energy
380,,0.1928202211856842,0.12676168978214264,0.48,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
381,,0.8185474276542664,0.5834897756576538,0.8,False,Berlin has a vibrant arts scene
382,,0.708566427230835,0.5072709918022156,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
383,[dead],0.0,0.0,0.0,False,
384,,0.5696996450424194,0.45034143328666687,0.56,False,Shakespeare wrote thirty seven plays
385,,0.7540687322616577,0.4847591817378998,0.84,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
386,,1.906732201576233,1.713905930519104,0.96,False,The quick brown fox jumps over the lazy dog
387,,1.3375465869903564,1.3375465869903564,0.04,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
388,,1.0245521068572998,0.5485318899154663,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
389,,0.617982804775238,0.49346083402633667,0.68,False,The quick brown fox jumps over the lazy dog
390,,0.47312724590301514,0.346830278635025,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
391,,0.3855445981025696,0.3656419515609741,0.44,False,The quick brown fox jumps over the lazy dog
392,[dead],0.0,0.0,0.0,False,
393,,0.0855061262845993,0.05135338753461838,0.52,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
394,,1.0027673244476318,0.6993885040283203,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
395,,1.2526028156280518,0.9079586863517761,0.84,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
396,,0.3990473747253418,0.18820205330848694,0.52,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
397,[dead],0.0,0.0,0.0,False,
398,,0.5719865560531616,0.4418064057826996,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
399,,2.188833475112915,1.7158817052841187,0.44,False,Germany is known for its engineering
400,,0.9564353823661804,0.48084384202957153,0.56,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
401,,0.47940194606781006,0.12449146062135696,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
402,,0.31512805819511414,0.2289590686559677,0.56,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
403,,0.05636109411716461,0.0305376835167408,0.4,False,The quick brown fox jumps over the lazy dog
404,,1.2838844060897827,0.2386767417192459,0.44,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
405,,0.04959028959274292,0.0219960268586874,0.48,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
406,,0.12538856267929077,0.05608600005507469,0.44,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
407,[dead],0.0,0.0,0.0,False,
408,,0.5519227981567383,0.42332103848457336,0.6,False,Shakespeare wrote thirty seven plays
409,[dead],0.0,0.0,0.0,False,
410,,1.1439971923828125,0.9490059614181519,0.92,False,Shakespeare wrote thirty seven plays
411,,2.1571342945098877,0.6153882741928101,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
412,,0.9904962778091431,0.790070116519928,0.88,False,France is a country in Western Europe
413,,0.5441665649414062,0.41428425908088684,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
414,[dead],0.0,0.0,0.0,False,
415,,0.017610162496566772,0.009529277682304382,0.2,False,France is a country in Western Europe
416,,1.299232840538025,0.9606579542160034,0.92,False,France is a country in Western Europe
417,,1.2633057832717896,0.7998576164245605,0.84,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
418,,0.24352934956550598,0.1747926026582718,0.44,False,Paris is a beautiful city in France
419,,1.1687960624694824,0.4523017406463623,0.68,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
420,,0.8427845239639282,0.5462415814399719,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
421,,3.3558037281036377,2.39764142036438,0.12,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
422,,1.4271804094314575,1.0158257484436035,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
423,,1.31381094455719,0.9739459753036499,0.92,False,France is a country in Western Europe
424,[dead],0.0,0.0,0.0,False,
425,,0.24834060668945312,0.21736176311969757,0.4,False,Japan has a rich cultural history
426,,0.19054237008094788,0.12904079258441925,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
427,,0.15272699296474457,0.0936422348022461,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
428,,0.4385804831981659,0.3520607054233551,0.48,False,Shakespeare wrote thirty seven plays
429,,1.1819193363189697,0.7380338311195374,0.84,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
430,,0.5316844582557678,0.41682150959968567,0.68,False,Photosynthesis converts sunlight into energy
431,,0.12611153721809387,0.08533971756696701,0.48,False,France is a country in Western Europe
432,,1.4073452949523926,0.750652015209198,0.8,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
433,,0.5801223516464233,0.15015490353107452,0.52,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
434,,2.237872362136841,1.8519244194030762,0.96,False,Germany is known for its engineering
435,,0.32372936606407166,0.25465959310531616,0.52,False,Germany is known for its engineering
436,,1.1420161724090576,0.7995359897613525,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
437,[dead],0.0,0.0,0.0,False,
438,[dead],0.0,0.0,0.0,False,
439,,1.528740406036377,1.2360422611236572,0.92,False,Photosynthesis converts sunlight into energy
440,[dead],0.0,0.0,0.0,False,
441,,1.4484994411468506,1.169187307357788,0.84,False,Photosynthesis converts sunlight into energy
442,,0.0031072795391082764,0.0031072795391082764,0.04,False,Shakespeare wrote thirty seven plays
443,,0.8784565925598145,0.630169689655304,0.8,False,France is a country in Western Europe
444,,2.2985165119171143,1.650260090827942,0.92,False,Water boils at one hundred degrees Celsius
445,,2.239574432373047,1.8682056665420532,0.96,False,Photosynthesis converts sunlight into energy
446,,2.0452206134796143,1.4515968561172485,0.92,False,The Amazon River is the largest river
447,,1.7028813362121582,1.2855310440063477,0.84,False,Paris is a beautiful city in France
448,,0.00766637921333313,0.00766637921333313,0.04,False,Photosynthesis converts sunlight into energy
449,,1.9882934093475342,1.7271236181259155,0.48,False,Germany is known for its engineering
450,[dead],0.0,0.0,0.0,False,
451,,0.4304652810096741,0.3417647182941437,0.52,False,The quick brown fox jumps over the lazy dog
452,,2.704634189605713,0.8594961166381836,0.88,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
453,,0.3627031147480011,0.323444664478302,0.52,False,Paris is a beautiful city in France
454,,1.0326536893844604,0.7609779238700867,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Italy:
455,[dead],0.0,0.0,0.0,False,
456,,2.184293746948242,1.79585599899292,0.96,False,The quick brown fox jumps over the lazy dog
457,,1.24442458152771,0.8905951380729675,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Nigeria:
458,,5.978884220123291,2.885833501815796,0.84,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
459,[dead],0.0,0.0,0.0,False,
460,,0.33191853761672974,0.26269006729125977,0.56,False,France is a country in Western Europe
461,,5.192453384399414,3.4413235187530518,0.12,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
462,,0.24438141286373138,0.24438141286373138,0.04,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
463,,1.4888769388198853,1.0208114385604858,0.96,False,Paris is a beautiful city in France
464,,0.3759918212890625,0.3759918212890625,0.04,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
465,,0.44832366704940796,0.1311720460653305,0.56,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
466,,1.0607868432998657,0.6887481808662415,0.6,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
467,,7.299222946166992,1.48121976852417,0.72,True,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Japan:
468,,0.24632763862609863,0.20480597019195557,0.64,False,Photosynthesis converts sunlight into energy
469,,0.9186068177223206,0.686697781085968,0.92,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Brazil:
470,,1.0924932956695557,0.837028980255127,0.8,False,Photosynthesis converts sunlight into energy
471,,2.1625678539276123,1.6614538431167603,0.96,False,Photosynthesis converts sunlight into energy
472,,1.0953037738800049,0.8021148443222046,0.88,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
473,,1.0110974311828613,0.5862260460853577,0.76,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Argentina:
474,,0.4550971984863281,0.36211779713630676,0.52,False,Germany is known for its engineering
475,[dead],0.0,0.0,0.0,False,
476,,1.0406286716461182,0.855729877948761,0.96,False,The quick brown fox jumps over the lazy dog
477,,0.06211036443710327,0.021997123956680298,0.28,False,The quick brown fox jumps over the lazy dog
478,[dead],0.0,0.0,0.0,False,
479,,0.4672156572341919,0.3663458526134491,0.6,False,Germany is known for its engineering
480,,0.3327181339263916,0.29009076952934265,0.44,False,Germany is known for its engineering
481,,0.8021367788314819,0.6181502938270569,0.88,False,Shakespeare wrote thirty seven plays
482,,0.8327705264091492,0.6361972689628601,0.88,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
483,,0.4444924592971802,0.3500842750072479,0.6,False,The quick brown fox jumps over the lazy dog
484,,0.38558101654052734,0.26973283290863037,0.68,False,Photosynthesis converts sunlight into energy
485,,1.480501413345337,0.8888742327690125,0.88,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
486,,0.5554117560386658,0.45146194100379944,0.6,False,Paris is a beautiful city in France
487,,2.049074411392212,1.516791820526123,0.96,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
488,,0.6881802082061768,0.4486411511898041,0.92,False,Photosynthesis converts sunlight into energy
489,,0.7553889751434326,0.6099454760551453,0.64,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
490,[dead],0.0,0.0,0.0,False,
491,[dead],0.0,0.0,0.0,False,
492,,2.103579044342041,1.6773725748062134,0.96,False,The quick brown fox jumps over the lazy dog
493,,1.2177385091781616,0.7451393604278564,0.72,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Canada:
494,,0.5858878493309021,0.3944489657878876,0.68,False,Germany is known for its engineering
495,,2.016883373260498,1.410514235496521,0.96,False,Germany is known for its engineering
496,,1.4543969631195068,1.379598617553711,0.44,False,The quick brown fox jumps over the lazy dog
497,,0.05733686685562134,0.033676374703645706,0.44,False,Germany is known for its engineering
498,,2.9926536083221436,2.5095231533050537,0.96,False,France is a country in Western Europe
499,,1.2206025123596191,0.808502197265625,0.92,False,Paris is a beautiful city in France
500,,1.0214595794677734,0.294746071100235,0.48,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Germany:
501,,0.15723268687725067,0.15723268687725067,0.04,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Mexico:
502,,1.9777331352233887,1.3850444555282593,0.92,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. China:
503,[dead],0.0,0.0,0.0,False,
504,,2.3179051876068115,1.772404432296753,0.92,False,Japan has a rich cultural history
505,,0.1363961547613144,0.08870598673820496,0.48,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. India:
506,,1.2331358194351196,0.9674926400184631,0.96,False,The quick brown fox jumps over the lazy dog
507,,19.70857810974121,9.472067832946777,1.0,False,The quick brown fox jumps over the lazy dog
508,,0.565474271774292,0.48135578632354736,0.6,False,The Amazon River is the largest river
509,,3.547833204269409,0.9535187482833862,0.8,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Egypt:
510,,0.6857513189315796,0.4449900686740875,0.76,False,Photosynthesis converts sunlight into energy
511,,0.8390678763389587,0.6747536063194275,0.88,False,France: Paris. Germany: Berlin. Japan: Tokyo. Egypt: Cairo. Spain:
